Market,DealerCode,MLI,Months,channel,payment,BusinessY,BusinessM,BusinessQ,MKTG,UCC,channel_1,LOC_Invoiced,LOC_BDN,LOC_RRP,USD_Invoiced,USD_BDN,USD_RRP,qty
NLD,04501,0285,202501,1000,E,2025,1,1,0,#,1000,712.33,305.61,509.3,843.22491148,361.76767116,602.8869308,16.0
NLD,14400,0021,202501,1000,E,2025,1,1,0,#,1000,979.49,533.64,762.34,1159.47716444,631.69955184,902.42454904,5.0
NLD,21781,0074,202501,1000,E,2025,1,1,0,#,1000,684.62,558.85,798.36,810.42303272,661.5420406,945.06344016,6.0
NLD,03590,0408,202501,1000,E,2025,1,1,0,#,1000,757.61,517.41,739.16,896.82538316,612.48719196,874.98508496,1.0
NLD,21781,0464,202501,1000,I,2025,1,1,0,#,1000,33.26,31.0,44.28,39.37172456,36.696436,52.41671568,3.0
NLD,08400,0590,202501,1101,E,2025,1,1,0,#,1101,139.39,111.43,171.43,165.00374884,131.90593108,202.93129108,4.0
NLD,05161,0102,202501,1107,E,2025,1,1,0,25305,1107,787.79,750.11,1500.22,932.55113924,887.94721316,1775.89442632,86.0
NLD,03786,0650,202501,1000,E,2025,1,1,0,#,1000,94.14,66.28,132.56,111.43878984,78.45934768,156.91869536,1.0
NLD,01292,0489,202501,1101,E,2025,1,1,0,#,1101,42.89,40.12,57.32,50.77129484,47.49229072,67.85289392,6.0
NLD,14496,0069,202501,1000,E,2025,1,1,0,#,1000,3650.36,1941.22,3529.49,4321.13555216,2297.93082232,4178.05496444,23.0
NLD,21783,0123,202501,1000,W,2025,1,1,0,#,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,13800,0097,202501,1101,E,2025,1,1,0,#,1101,51.97,42.41,60.58,61.51979932,50.20309196,71.71193848,2.0
NLD,13800,0444,202501,1101,E,2025,1,1,0,#,1101,133.86,111.35,159.08,158.45757816,131.8112306,188.31190448,4.0
NLD,27500,0125,202501,1103,E,2025,1,1,0,#,1103,221.22,231.19,330.27,261.87050232,273.67254964,390.95909412,1.0
NLD,05173,0136,202501,1000,W,2025,1,1,0,#,1000,460.31,292.61,418.01,544.89472436,346.37884316,494.82184556,3.0
NLD,14400,0026,202501,1000,I,2025,1,1,0,#,1000,16.92,14.67,20.95,20.02915152,17.36570052,24.7996882,2.0
NLD,21780,0102,202501,1107,E,2025,1,1,0,02600,1107,499.51,476.8,953.6,591.29795956,564.4148608,1128.8297216,58.0
NLD,04600,0054,202501,1000,I,2025,1,1,0,#,1000,-13.36,-8.1,-13.5,-15.81498016,-9.5884236,-15.980706,-2.0
NLD,11100,0084,202501,1106,E,2025,1,1,0,#,1106,1.02,2.04,2.92,1.20743112,2.41486224,3.45656752,2.0
NLD,05181,0562,202501,1000,I,2025,1,1,0,#,1000,498.52,399.88,533.17,590.12604112,473.36034928,631.14318652,1.0
NLD,21700,0525,202501,1000,E,2025,1,1,0,#,1000,570.23,458.77,611.69,675.01318388,543.07174012,724.09170764,1.0
NLD,27500,0880,202501,1000,W,2025,1,1,0,#,1000,94.99,158.41,226.31,112.44498244,187.51878796,267.89582036,4.0
NLD,04900,0542,202501,1101,E,2025,1,1,353,#,1101,936.06,907.12,1395.56,1108.06664136,1073.80874272,1652.00252336,2.0
NLD,05161,0400,202501,1101,E,2025,1,1,353,#,1101,328.84,260.27,433.78,389.26632304,308.09617412,513.48967768,1.0
NLD,13800,0583,202501,1101,E,2025,1,1,0,Schadenet,1101,175.46,141.46,217.63,207.70182776,167.45412376,257.62081828,1.0
NLD,27500,0452,202501,1101,E,2025,1,1,0,#,1101,495.23,484.15,691.64,586.23148388,573.1154674,818.73299984,7.0
NLD,21780,0022,202501,1107,E,2025,1,1,0,02600,1107,9.9,9.3,13.28,11.7191844,11.0089308,15.72027968,4.0
NLD,05172,0448,202501,1000,W,2025,1,1,0,#,1000,490.48,434.86,621.23,580.60864288,514.76813416,735.38473988,4.0
NLD,17090,0444,202501,1000,E,2025,1,1,0,#,1000,18.7,4.83,6.9,22.1362372,5.71754148,8.1679164,3.0
NLD,04600,0571,202501,1000,W,2025,1,1,0,#,1000,590.2,536.49,715.32,698.6527912,635.07325644,846.76434192,1.0
NLD,05161,0200,202501,1101,E,2025,1,1,0,#,1101,529.85,479.39,684.84,627.2131166,567.48078884,810.68345904,3.0
NLD,21791,0466,202501,1101,E,2025,1,1,0,#,1101,39.97,33.58,47.97,47.31472732,39.75052648,56.78477532,1.0
NLD,01292,0444,202501,1107,E,2025,1,1,0,01206,1107,127.0,122.08,174.4,150.337012,144.51293248,206.4470464,40.0
NLD,13692,0107,202501,1000,W,2025,1,1,0,#,1000,-90.43,-84.95,-121.36,-107.04705508,-100.5600722,-143.66062816,-1.0
NLD,21793,0188,202501,1000,E,2025,1,1,0,#,1000,4931.65,2780.0,3270.59,5837.8702774,3290.84168,3871.58053604,3.0
NLD,05161,0401,202501,1101,E,2025,1,1,353,ASP,1101,721.79,757.52,1165.42,854.42324324,896.71884512,1379.57291752,1.0
NLD,21700,0008,202501,1101,E,2025,1,1,0,#,1101,191.49,164.65,235.22,226.67743644,194.9054254,278.44308632,5.0
NLD,27500,0470,202501,1103,E,2025,1,1,0,#,1103,59.76,59.82,85.45,70.74125856,70.81228392,101.1519502,5.0
NLD,01293,0139,202501,1000,W,2025,1,1,0,#,1000,505.06,485.2,970.4,597.86780536,574.3584112,1148.7168224,1.0
NLD,21780,0712,202501,1000,E,2025,1,1,0,#,1000,40.96,38.28,58.89,48.48664576,45.31417968,69.71139084,3.03
NLD,21780,0060,202501,1101,E,2025,1,1,0,#,1101,113.54,97.19,138.84,134.40365624,115.04924564,164.35268304,2.0
NLD,27500,0062,202501,1000,E,2025,1,1,0,#,1000,-16.97,0.0,0.0,-20.08833932,0.0,0.0,0.0
NLD,05194,0558,202501,1000,I,2025,1,1,0,#,1000,76.93,37.5,68.18,91.06634908,44.39085,80.70848408,2.0
NLD,13691,0193,202501,1000,W,2025,1,1,0,#,1000,1292.87,1597.91,2663.2,1530.44261972,1891.53554996,3152.5789792,7.0
NLD,21783,0200,202501,1000,W,2025,1,1,0,#,1000,140.63,128.56,183.66,166.47160628,152.18367136,217.40862696,2.0
NLD,19700,0358,202501,1000,E,2025,1,1,0,#,1000,100.86,68.0,113.33,119.39363016,80.495408,134.15506748,1.0
NLD,01285,0553,202501,1101,E,2025,1,1,0,#,1101,298.21,201.46,309.94,353.00787676,238.47948376,366.89333464,1.0
NLD,21700,0184,202501,1109,E,2025,1,1,0,#,1109,219.75,177.2,253.15,260.130381,209.7615632,299.6678314,19.0
NLD,19500,0074,202501,1101,E,2025,1,1,0,#,1101,330.11,277.37,396.24,390.76969316,328.33840172,469.05147744,3.0
NLD,27500,0465,202501,1103,E,2025,1,1,0,#,1103,165.24,171.55,245.07,195.60384144,203.0733418,290.10308292,5.0
NLD,21784,0201,202501,1104,E,2025,1,1,353,#,1104,615.7,575.43,822.04,728.8385692,681.16871508,973.09478224,22.0
NLD,04900,0161,202501,1108,I,2025,1,1,0,#,1108,79.06,81.64,116.63,93.58774936,96.64183984,138.06146228,2.0
NLD,05161,0514,202501,1109,E,2025,1,1,0,#,1109,42.48,28.24,47.07,50.28595488,33.42926944,55.71939492,1.0
NLD,04293,0059,202501,1000,I,2025,1,1,0,#,1000,153.6,138.02,197.17,181.8249216,163.38200312,233.40117052,2.0
NLD,19500,0562,202501,1000,E,2025,1,1,0,#,1000,424.2,369.63,492.84,502.1492952,437.55173028,583.40230704,1.0
NLD,05173,0177,202501,1000,I,2025,1,1,0,#,1000,161.62,101.37,184.31,191.31864472,119.99734572,218.17806836,1.0
NLD,25302,0056,202501,1000,E,2025,1,1,0,#,1000,22.61,15.17,21.67,26.76472316,17.95757852,25.65199252,1.0
NLD,21780,0514,202501,1100,E,2025,1,1,0,#,1100,26.82,16.81,28.02,31.74833592,19.89893836,33.16884312,1.0
NLD,04900,0486,202501,1101,E,2025,1,1,0,#,1101,839.28,645.38,921.96,993.50273568,763.97244728,1091.37568176,13.0
NLD,19700,0063,202501,1101,E,2025,1,1,0,#,1101,40.51,34.87,49.81,47.95395556,41.27757172,58.96288636,1.0
NLD,21780,0054,202501,1107,E,2025,1,1,0,02600,1107,22.56,20.11,33.52,26.70553536,23.80533316,39.67950112,2.0
NLD,05185,0056,202501,1000,I,2025,1,1,0,#,1000,44.87,37.29,53.27,53.11513172,44.14226124,63.05868212,2.0
NLD,19700,0503,202501,1101,E,2025,1,1,0,#,1101,51.73,45.32,64.74,61.23569788,53.64782192,76.63636344,1.0
NLD,17000,0074,202501,1101,E,2025,1,1,0,#,1101,54.29,39.81,56.87,64.26611324,47.12532636,67.32020372,1.0
NLD,21783,0557,202501,1101,E,2025,1,1,353,Schadenet,1101,19.32,19.72,28.17,22.87016592,23.34366832,33.34640652,4.0
NLD,03786,0445,202501,1000,I,2025,1,1,0,#,1000,26.88,15.81,22.58,31.81936128,18.71518236,26.72921048,2.0
NLD,21793,0136,202501,1000,I,2025,1,1,0,#,1000,-169.86,-127.45,-182.07,-201.07279416,-150.8697022,-215.52645492,-1.0
NLD,04600,0558,202501,1108,E,2025,1,1,0,#,1108,1367.02,872.93,1587.18,1618.21812712,1033.33612508,1878.83384808,46.0
NLD,05161,0082,202501,1109,E,2025,1,1,0,#,1109,240.58,179.9,256.99,284.78801848,212.9577044,304.21345444,3.0
NLD,21793,0069,202501,1000,E,2025,1,1,0,#,1000,4798.36,2637.24,4794.99,5680.08744016,3121.84867344,5676.09818244,32.0
NLD,14400,0082,202501,1000,E,2025,1,1,0,Schadenet,1000,9.05,9.23,13.19,10.7129918,10.92606788,15.61374164,1.0
NLD,03795,0481,202501,1000,I,2025,1,1,0,#,1000,94.04,81.92,117.03,111.32041424,96.97329152,138.53496468,1.0
NLD,08400,0461,202501,1000,E,2025,1,1,0,#,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,01293,0022,202501,1000,I,2025,1,1,0,#,1000,108.18,83.19,118.85,128.05872408,98.47666164,140.6894006,49.0
NLD,03700,0074,202501,1000,W,2025,1,1,0,#,1000,319.0,289.87,414.12,377.618164,343.13535172,490.21703472,8.0
NLD,27502,0553,202501,1000,E,2025,1,1,0,#,1000,278.74,190.86,293.62,329.96014744,225.93167016,347.57443672,3.0
NLD,05161,0004,202501,1101,E,2025,1,1,0,#,1101,171.4,126.71,211.18,202.8957784,149.99372276,249.98559208,3.0
NLD,05160,0458,202501,1102,E,2025,1,1,0,#,1102,318.15,316.62,452.31,376.6119714,374.80082472,535.42467636,17.0
NLD,05161,0455,202501,1102,I,2025,1,1,0,#,1102,230.34,245.2,377.23,272.66635704,290.2569712,446.54827588,4.0
NLD,05171,0521,202501,1000,I,2025,1,1,0,#,1000,2706.22,991.66,1652.78,3203.50416232,1173.88347496,1956.48824168,2.0
NLD,03797,0132,202501,1107,E,2025,1,1,0,11200,1107,712.76,645.87,1291.74,843.73392656,764.55248772,1529.10497544,39.0
NLD,27500,0087,202501,1107,E,2025,1,1,0,27502,1107,158.57,138.64,277.28,187.70818892,164.11593184,328.23186368,1.0
NLD,21780,0531,202501,1109,E,2025,1,1,0,#,1109,132.95,119.34,140.4,157.3803602,141.26944104,166.1993424,1.0
NLD,21781,0558,202501,1109,E,2025,1,1,0,#,1109,9.05,9.14,16.62,10.7129918,10.81952984,19.67402472,1.0
NLD,05302,0026,202501,1000,E,2025,1,1,0,#,1000,103.58,76.39,109.12,122.61344648,90.42712084,129.17145472,9.0
NLD,21700,0444,202501,1000,I,2025,1,1,0,#,1000,75.42,52.7,75.31,89.27887752,62.3839412,89.14866436,9.0
NLD,05161,0088,202501,1101,E,2025,1,1,353,#,1101,167.82,149.74,213.92,198.65793192,177.25562344,253.22908352,4.0
NLD,14400,0076,202501,1109,W,2025,1,1,0,#,1109,82.76,63.68,90.98,97.96764656,75.38158208,107.69812088,2.0
NLD,13800,0444,202501,1109,E,2025,1,1,0,#,1109,49.63,40.06,57.23,58.74981028,47.42126536,67.74635588,2.0
NLD,21795,0139,202501,1101,E,2025,1,1,0,#,1101,2329.1,2086.03,4172.06,2757.0860996,2469.35052868,4938.70105736,4.0
NLD,08480,0055,202501,1000,E,2025,1,1,0,#,1000,305.94,236.74,338.21,362.15831064,280.24239544,400.35811676,9.0
NLD,01200,0055,202501,1109,E,2025,1,1,0,#,1109,42.74,31.45,44.93,50.59373144,37.2291262,53.18615708,1.0
NLD,04600,0322,202501,1100,I,2025,1,1,0,#,1100,-228.42,-249.35,-453.36,-270.39354552,-295.1695586,-536.66762016,-4.0
NLD,08497,0146,202501,1106,I,2025,1,1,0,#,1106,322.2,336.88,673.76,381.4061832,398.78372128,797.56744256,1.0
NLD,05181,0132,202501,1107,E,2025,1,1,0,05102,1107,345.59,304.11,608.22,409.09423604,359.99203716,719.98407432,17.0
NLD,02701,0096,202501,1000,E,2025,1,1,0,#,1000,568.02,250.87,385.95,672.39708312,296.96886772,456.8706282,1.0
NLD,05181,0486,202501,1108,I,2025,1,1,0,#,1108,210.08,237.29,338.99,248.68346048,280.89346124,401.28144644,5.0
NLD,04291,0002,202501,1000,E,2025,1,1,0,#,1000,1486.22,866.46,1732.92,1759.32184232,1025.67722376,2051.35444752,14.0
NLD,05173,0054,202501,1000,E,2025,1,1,0,#,1000,111.34,75.15,125.25,131.79939304,88.9592634,148.265439,6.0
NLD,05176,0018,202501,1108,I,2025,1,1,0,#,1108,30.15,33.82,48.32,35.6902434,40.03462792,57.19908992,4.0
NLD,21780,0285,202501,1107,E,2025,1,1,0,09901,1107,140.84,134.96,224.91,166.72019504,159.75970976,266.23856196,7.0
NLD,01292,0434,202501,1109,E,2025,1,1,0,#,1109,7.6,5.2,7.43,8.9965456,6.1555312,8.79530708,1.0
NLD,27591,0558,202501,1209,E,2025,1,1,0,#,1209,88.42,56.72,103.12,104.66770552,67.14264032,122.06891872,2.0
NLD,08494,0201,202501,1000,E,2025,1,1,0,#,1000,1294.27,1009.75,1442.49,1532.09987812,1195.297621,1707.55619244,28.0
NLD,09901,0285,202501,1000,E,2025,1,1,0,#,1000,364.87,154.24,257.04,431.91705172,182.58252544,304.27264224,8.0
NLD,21794,0140,202501,1000,E,2025,1,1,0,#,1000,149.88,111.1,158.72,177.42134928,131.5152916,187.88575232,2.0
NLD,27500,0022,202501,1101,E,2025,1,1,353,Schadenet,1101,150.01,149.87,214.12,177.57523756,177.40951172,253.46583472,81.0
NLD,03780,0523,202501,1000,I,2025,1,1,0,#,1000,78.82,339.4,484.85,93.30364792,401.7667864,573.9440966,5.0
NLD,05161,0517,202501,1101,E,2025,1,1,0,#,1101,113.51,80.68,146.71,134.36814356,95.50543408,173.66884276,9.0
NLD,04600,0021,202501,1108,E,2025,1,1,0,#,1108,1239.96,697.65,996.65,1467.81008976,825.8473734,1179.7904174,5.0
NLD,01288,0069,202501,1000,E,2025,1,1,0,#,1000,3457.62,1988.67,3615.76,4092.97842072,2354.10004452,4280.17759456,25.0
NLD,05100,0109,202501,1000,W,2025,1,1,0,#,1000,14.47,28.12,51.13,17.12894932,33.28721872,60.52544428,2.0
NLD,19500,0033,202501,1103,E,2025,1,1,0,#,1103,577.61,525.71,876.19,683.74930316,622.31236676,1037.19516964,3.0
NLD,03787,0146,202501,1107,E,2025,1,1,0,12200,1107,276.25,244.41,488.82,327.012595,289.32180396,578.64360792,1.0
NLD,27500,0122,202501,1101,E,2025,1,1,0,#,1101,110.4,89.15,137.16,130.6866624,105.5318474,162.36397296,2.0
NLD,04691,0132,202501,1108,E,2025,1,1,0,#,1108,48.56,27.12,54.24,57.48319136,32.10346272,64.20692544,2.0
NLD,04900,0108,202501,1000,E,2025,1,1,0,#,1000,500.31,948.92,1355.6,592.24496436,1123.28974352,1604.6996336,21.0
NLD,01207,0505,202501,1101,E,2025,1,1,0,#,1101,29.99,19.9,33.17,35.50084244,23.5567444,39.26518652,1.0
NLD,21795,0062,202501,1101,E,2025,1,1,0,#,1101,18.78,14.0,23.33,22.23093768,16.572584,27.61702748,1.0
NLD,01285,0455,202501,1109,E,2025,1,1,0,#,1109,62.15,54.45,83.77,73.5704354,64.4555142,99.16324012,1.0
NLD,08481,0322,202501,1000,E,2025,1,1,0,#,1000,77.41,59.72,108.58,91.63455196,70.69390832,128.53222648,2.0
NLD,11190,0503,202501,1000,W,2025,1,1,0,#,1000,69.69,56.9,81.29,82.49595564,67.3557164,96.22752524,1.0
NLD,05101,0082,202501,1101,E,2025,1,1,0,#,1101,6.19,5.45,7.78,7.32744964,6.4514702,9.20962168,2.0
NLD,05161,0183,202501,1108,I,2025,1,1,0,#,1108,23.93,28.15,56.3,28.32728108,33.3227314,66.6454628,1.0
NLD,21792,0201,202501,1000,W,2025,1,1,0,#,1000,5.15,4.73,6.76,6.0963434,5.59916588,8.00219056,4.0
NLD,01292,0458,202501,1101,E,2025,1,1,0,AAS,1101,84.41,88.5,126.42,99.92084396,104.762406,149.65043352,2.0
NLD,01280,0193,202501,1000,E,2025,1,1,0,#,1000,2400.14,1689.71,2816.18,2841.18012584,2000.20435076,3333.66997208,10.0
NLD,05195,0201,202501,1000,E,2025,1,1,0,#,1000,443.5,328.02,468.58,524.995786,388.29564312,554.68438648,45.0
NLD,05176,0472,202501,1000,I,2025,1,1,0,#,1000,40.3,45.4,64.85,47.7053668,53.7425224,76.7665766,5.0
NLD,05181,0202,202501,1108,I,2025,1,1,0,#,1108,1155.0,1487.62,2125.15,1367.23818,1760.97910072,2515.6590634,11.0
NLD,01200,0193,202501,1109,E,2025,1,1,0,#,1109,555.38,489.56,815.92,657.43440728,579.51958736,965.85019552,4.0
NLD,05181,0083,202501,1107,E,2025,1,1,0,05102,1107,51.45,47.1,67.3,60.9042462,55.7549076,79.6667788,5.0
NLD,14400,0512,202501,1108,I,2025,1,1,0,#,1108,383.53,401.12,729.3,454.00593868,474.82820672,863.3132508,11.0
NLD,02600,0068,202501,1000,I,2025,1,1,0,#,1000,154.54,119.02,216.4,182.93765224,140.89063912,256.1647984,2.0
NLD,05172,0019,202501,1000,E,2025,1,1,0,#,1000,74.96,71.94,102.78,88.73434976,85.15940664,121.66644168,10.0
NLD,19700,0109,202501,1101,E,2025,1,1,0,#,1101,120.82,86.98,158.16,143.02139992,102.96309688,187.22284896,6.0
NLD,01280,0464,202501,1109,E,2025,1,1,0,#,1109,9.54,7.89,11.27,11.29303224,9.33983484,13.34093012,1.0
NLD,11190,0069,202501,1105,E,2025,1,1,0,#,1105,281.84,257.58,468.33,333.62979104,304.91187048,554.38844748,3.0
NLD,03500,0518,202501,1100,E,2025,1,1,0,#,1100,275.18,182.37,280.57,325.74597608,215.88158172,332.12642092,1.0
NLD,04900,0432,202501,1108,I,2025,1,1,0,#,1108,26.58,28.47,40.67,31.46423448,33.70153332,48.14335652,4.0
NLD,21786,0138,202501,1000,W,2025,1,1,0,#,1000,188.34,122.8,188.92,222.94860504,145.3652368,223.63518352,6.0
NLD,03797,0616,202501,1101,E,2025,1,1,0,ASP,1101,224.17,141.11,217.09,265.36258252,167.03980916,256.98159004,2.0
NLD,27500,0465,202501,1101,E,2025,1,1,0,ASP,1101,69.93,69.44,99.2,82.78005708,82.20001664,117.4285952,1.0
NLD,05186,0201,202501,1000,I,2025,1,1,0,#,1000,261.6,191.1,272.98,309.6705696,226.2157716,323.14171288,37.0
NLD,04600,0517,202501,1109,E,2025,1,1,0,#,1109,84.77,40.22,73.14,100.34699612,47.61066632,86.57991384,4.0
NLD,21780,0322,202501,1109,E,2025,1,1,0,#,1109,129.72,119.16,216.66,153.55682832,141.05636496,256.47257496,2.0
NLD,01200,0087,202501,1101,E,2025,1,1,0,#,1101,429.94,322.2,644.4,508.94405464,381.4061832,762.8123664,2.0
NLD,21795,0487,202501,1106,E,2025,1,1,0,#,1106,5.62,7.96,11.37,6.65270872,9.42269776,13.45930572,1.0
NLD,05161,0487,202501,1107,E,2025,1,1,0,18601,1107,40.7,40.31,57.58,48.1788692,47.71720436,68.16067048,7.0
NLD,01283,0470,202501,1000,E,2025,1,1,0,#,1000,14.68,10.37,14.82,17.37753808,12.27554972,17.54326392,2.0
NLD,04292,0165,202501,1000,E,2025,1,1,0,#,1000,334.79,242.61,373.25,396.30967124,287.19104316,441.836927,1.0
NLD,05101,0148,202501,1000,E,2025,1,1,0,#,1000,189.29,110.36,200.65,224.07317324,130.63931216,237.5206414,1.0
NLD,11191,0054,202501,1000,E,2025,1,1,0,#,1000,9.75,5.33,8.88,11.541621,6.30941948,10.51175328,1.0
NLD,21787,0487,202501,1000,E,2025,1,1,0,#,1000,8.82,6.52,9.32,10.44072792,7.71808912,11.03260592,2.0
NLD,05161,0595,202501,1101,E,2025,1,1,0,#,1101,254.52,214.56,330.1,301.28957712,253.98668736,390.7578556,2.0
NLD,01285,0513,202501,1108,I,2025,1,1,0,#,1108,28.84,30.14,54.8,34.13952304,35.67840584,64.8698288,1.0
NLD,18300,0523,202501,1000,I,2025,1,1,0,#,1000,80.61,62.7,89.58,95.42257116,74.2215012,106.04086248,3.0
NLD,01289,0507,202501,1109,E,2025,1,1,0,#,1109,96.73,67.63,112.72,114.50471788,80.05741828,133.43297632,1.0
NLD,01292,0015,202501,1000,I,2025,1,1,0,#,1000,66.13,49.54,70.77,78.28178428,58.64327224,83.77441212,2.0
NLD,05172,0193,202501,1000,W,2025,1,1,0,#,1000,187.88,241.72,402.87,222.40407728,286.13750032,476.89977972,1.0
NLD,08400,0049,202501,1000,E,2025,1,1,0,#,1000,33.76,25.65,36.64,39.96360256,30.3633414,43.37281984,1.0
NLD,08480,0503,202501,1000,E,2025,1,1,0,#,1000,188.09,140.05,200.07,222.65266604,165.7850278,236.83406292,2.0
NLD,05195,0445,202501,1000,W,2025,1,1,0,#,1000,24.16,21.98,31.4,28.59954496,26.01895688,37.1699384,5.0
NLD,01205,0084,202501,1000,I,2025,1,1,0,#,1000,50.97,43.9,62.71,60.33604332,51.9668884,74.23333876,3.0
NLD,14496,0412,202501,1000,E,2025,1,1,0,#,1000,2397.96,2551.66,3402.21,2838.59953776,3020.54283496,4027.38650076,1.0
NLD,01292,0161,202501,1101,E,2025,1,1,0,#,1101,113.32,87.5,125.0,134.14322992,103.57865,147.9695,2.0
NLD,08703,0202,202501,1101,E,2025,1,1,0,#,1101,221.78,209.0,298.57,262.53340568,247.405004,353.43402892,2.0
NLD,21795,0161,202501,1104,E,2025,1,1,353,#,1104,90.32,84.19,120.27,106.91684192,99.66041764,142.37033412,2.0
NLD,03760,0507,202501,1101,E,2025,1,1,0,ASP,1101,927.7,783.99,1306.64,1098.1704412,928.05286644,1546.74293984,9.0
NLD,03760,0082,202501,1109,E,2025,1,1,0,#,1109,28.61,21.31,30.45,33.86725916,25.22584036,36.0453702,2.0
NLD,01292,0016,202501,1000,E,2025,1,1,0,#,1000,53.46,43.66,62.38,63.28359576,51.68278696,73.84269928,2.0
NLD,05302,0108,202501,1000,E,2025,1,1,0,#,1000,1011.61,759.99,1085.69,1197.49940716,899.64272244,1285.19205164,6.0
NLD,04691,0007,202501,1101,E,2025,1,1,0,#,1101,175.51,151.63,216.62,207.76101556,179.49292228,256.42522472,3.0
NLD,05161,0037,202501,1109,E,2025,1,1,0,#,1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,03783,0056,202501,1000,I,2025,1,1,0,#,1000,25.81,22.12,31.6,30.55274236,26.18468272,37.4066896,1.0
NLD,01293,0097,202501,1101,E,2025,1,1,0,#,1101,87.0,78.61,112.29,102.986772,93.05505916,132.92396124,3.0
NLD,14400,0557,202501,1101,E,2025,1,1,0,ABS,1101,6.93,6.51,9.3,8.20342908,7.70625156,11.0089308,2.0
NLD,21795,0403,202501,1101,E,2025,1,1,353,Schadenet,1101,259.67,211.29,325.06,307.38592052,250.11580524,384.79172536,3.0
NLD,13691,0055,202501,1107,E,2025,1,1,0,08703,1107,49.94,48.24,68.92,59.11677464,57.10438944,81.58446352,3.0
NLD,27598,0542,202501,1000,E,2025,1,1,0,#,1000,211.67,166.76,256.55,250.56563252,197.40315056,303.6926018,1.0
NLD,05176,0187,202501,1109,I,2025,1,1,0,#,1109,37.08,41.56,83.12,43.89367248,49.19689936,98.39379872,4.0
NLD,05181,0011,202501,1000,I,2025,1,1,0,#,1000,321.55,233.9,359.84,380.6367418,276.8805284,425.96275904,4.0
NLD,21780,0007,202501,1101,E,2025,1,1,353,#,1101,13.37,20.47,29.24,15.82681772,24.23148532,34.61302544,1.0
NLD,01292,0880,202501,1000,W,2025,1,1,0,#,1000,5.87,5.1,7.29,6.94864772,6.0371556,8.62958124,1.0
NLD,01206,0513,202501,1000,E,2025,1,1,0,#,1000,75.59,57.96,105.38,89.48011604,68.61049776,124.74420728,2.0
NLD,03795,0062,202501,1000,E,2025,1,1,0,#,1000,46.09,32.06,53.43,54.55931404,37.95121736,63.24808308,4.0
NLD,05199,0223,202501,1000,E,2025,1,1,0,#,1000,302.03,189.72,344.98,357.52982468,224.58218832,408.37214488,14.0
NLD,05186,0026,202501,1000,W,2025,1,1,0,#,1000,140.79,123.33,176.19,166.66100724,145.99262748,208.56596964,8.0
NLD,05161,0052,202501,1107,E,2025,1,1,0,05101,1107,571.66,554.86,792.66,676.70595496,656.81885416,938.31603096,1.0
NLD,05176,0102,202501,1109,E,2025,1,1,0,#,1109,25.4,24.37,48.74,30.0674024,28.84813372,57.69626744,3.0
NLD,08703,0055,202501,1101,E,2025,1,1,0,#,1101,40.68,35.87,51.24,48.15519408,42.46132772,60.65565744,2.0
NLD,21780,0517,202501,1101,E,2025,1,1,0,#,1101,27.4,16.2,29.46,32.4349144,19.1768472,34.87345176,2.0
NLD,21795,0612,202501,1101,E,2025,1,1,353,#,1101,121.15,82.46,117.8,143.4120394,97.61251976,139.4464568,4.0
NLD,04900,0127,202501,1108,I,2025,1,1,0,#,1108,236.09,241.45,439.0,279.47295404,285.8178862,519.668884,1.0
NLD,14400,0068,202501,1108,I,2025,1,1,0,#,1108,345.4,378.56,688.28,408.8693224,448.12267136,814.75557968,6.0
NLD,04600,0401,202501,1101,I,2025,1,1,0,Schadenet,1101,1002.72,1028.46,1582.24,1186.97581632,1217.44569576,1872.98609344,2.0
NLD,08481,0055,202501,1000,W,2025,1,1,0,#,1000,37.5,48.96,69.94,44.39085,57.95669376,82.79189464,3.0
NLD,09905,0459,202501,1000,E,2025,1,1,0,#,1000,643.11,522.73,746.75,761.28532116,618.78477388,883.969793,8.0
NLD,08400,0547,202501,1109,E,2025,1,1,0,#,1109,261.47,203.26,290.36,309.51668132,240.61024456,343.71539216,4.0
NLD,01293,0022,202501,1101,E,2025,1,1,0,AAS,1101,34.79,33.79,48.28,41.18287124,39.99911524,57.15173968,14.0
NLD,27500,0358,202501,1101,E,2025,1,1,353,Schadenet,1101,254.92,232.73,387.88,301.76307952,275.49553388,459.15527728,5.0
NLD,13691,0018,202501,1107,E,2025,1,1,0,08703,1107,66.08,64.26,91.8,78.22259648,76.06816056,108.6688008,1.0
NLD,27591,0161,202501,1000,I,2025,1,1,0,#,1000,11.12,8.54,12.2,13.16336672,10.10927624,14.4418232,3.0
NLD,14400,0489,202501,1000,E,2025,1,1,0,ABS,1000,173.08,171.88,245.55,204.88448848,203.46398128,290.6712858,2.0
NLD,12200,0087,202501,1000,I,2025,1,1,0,#,1000,321.3,170.24,340.48,380.3408028,201.52262144,403.04524288,1.0
NLD,21780,0612,202501,1000,E,2025,1,1,0,#,1000,64.22,38.2,54.57,76.02081032,45.2194792,64.59756492,2.0
NLD,01292,0172,202501,1000,E,2025,1,1,0,#,1000,130.81,93.72,170.4,154.84712236,110.94161232,201.7120224,15.0
NLD,01293,0487,202501,1000,E,2025,1,1,0,#,1000,60.24,47.84,68.34,71.30946144,56.63088704,80.89788504,19.0
