market_code,hdlnr,sell_out_channel,bes_flag,mli_code,year_yyyy,month_mm,quantity,base_discount
DE,2V255,1100,,0060,2025,07,1,77.91
DE,1P59B,1109,,0455,2025,07,3,108.57
DE,2V254,1000,,0570,2025,07,2,316.63
DE,1VPJ0,1000,,0455,2025,07,1,21.09
DE,1N5C0,1000,,0437,2025,07,5,240.47
AT,11400,1109,,0076,2025,07,1,27.98
DE,1N6G0,1000,,0590,2025,07,2,86.02
AT,11800,1000,,0192,2025,07,1,161.52
DE,1N700,1100,,0444,2025,07,2,11.87
AT,11300,1000,,0570,2025,07,2,245.21
DE,1SC90,1001,,0617,2025,07,1,92.9
DE,1MS9A,1107,,0324,2025,07,1,19.13
DE,1NS90,1100,,0505,2025,07,1,19.9
DE,1P700,1000,,0285,2025,07,50,946.78
DE,1N5C0,1000,,0201,2025,07,44,830.99
DE,1P59B,1100,,0022,2025,07,119,256.45
DE,1N550,1107,,0132,2025,07,46,938.19
DE,1N5C0,1001,,0036,2025,07,1,102.25
DE,1MS9A,1107,,0483,2025,07,27,1462.99
DE,1N550,1000,,0059,2025,07,12,1412.36
DE,1V830,1100,,0513,2025,07,3,79.98
DE,1MS8A,1000,,0188,2025,07,3,2850
DE,1N550,1104,,0616,2025,07,2,163.22
DE,1W220,1000,,0445,2025,07,3,5.77
DE,1MS99,1107,,0456,2025,07,1,786.86
DE,1V860,1109,,0084,2025,07,1,5.8
DE,2V127,1000,,0488,2025,07,7,62.58
DE,1VRJ0,1000,,0132,2025,07,12,204.08
DE,1P6C0,1000,,0123,2025,07,25,122.95
DE,1VDJ0,1000,,0219,2025,07,1,153.88
DE,1SB10,1000,,0052,2025,07,1,495.37
DE,1P700,1000,,0107,2025,07,6,221.64
DE,1V8A0,1000,,0052,2025,07,2,990.74
DE,1VDJ0,1001,,0483,2025,07,1,54.3
DE,1MS99,1108,,0489,2025,07,2,22.45
DE,1MS99,1107,,0488,2025,07,3,43.09
DE,1VDJ0,1001,,0053,2025,07,1,23.4
DE,1VPJB,1001,,0116,2025,07,1,23.07
DE,1N550,1100,,0417,2025,07,1,614.13
DE,1N550,1108,,0193,2025,08,18,3092.57
DE,1P130,1000,,0172,2025,08,48.5,303.24
DE,1MS8A,1000,,0570,2025,08,2,242.88
DE,1P620,1001,,0557,2025,08,1,5.77
DE,1P130,1000,,0712,2025,08,0.9,68.82
DE,1W1B0,1000,,0481,2025,08,2,166.75
AT,11300,1000,,0184,2025,08,2,178.03
DE,1MS9A,1103,,0136,2025,08,1,114.7
DE,1W25A,1000,,0489,2025,08,2,5
DE,1P700,1000,,0358,2025,08,1,66.46
DE,1MS9A,1107,,0540,2025,08,21,4210.26
DE,1MS9A,1107,,0155,2025,08,5,2321.36
DE,2V255,1000,,0069,2025,08,21,1992.28
DE,1VDJ0,1000,,0172,2025,08,28.49,178.11
DE,1N550,1104,,0457,2025,08,3,218.04
DE,1P700,1000,,0184,2025,08,13,67.78
DE,1N550,1104,,0069,2025,08,5,418.34
AT,20500,1000,,0187,2025,08,31,296.74
DE,1MS9A,1101,,0272,2025,08,2,11138.42
DE,1Q5E0,1000,,0480,2025,08,3,35.93
DE,1N6G0,1001,,0037,2025,08,1,17.15
DE,1N5C0,1000,,0482,2025,08,4,103.81
DE,1Q560,1100,,0087,2025,08,1,115.33
DE,1MS8B,1109,,0026,2025,08,1,2.85
DE,1V830,1000,,0110,2025,08,1,59.23
DE,1P59B,1001,,0060,2025,08,1,238.03
DE,1N550,1100,,0583,2025,08,1,157.16
DE,1VDJ0,1000,,0010,2025,08,13,2832.56
DE,1Q650,1000,,0481,2025,08,6,3.86
DE,1MS8A,1101,,0435,2025,08,14,340.39
DE,1Q560,1100,,0201,2025,08,8,96.35
DE,1NS90,1000,,0171,2025,08,12.3,59.77
DE,1N550,1000,,0501,2025,08,16.5,210.98
DE,2V254,1000,,0551,2025,08,14.8,289.62
AT,11400,1101,,0087,2025,08,1,42.48
DE,1MS9A,1101,,0626,2025,08,2,582.64
DE,1N6G0,1001,,0566,2025,08,1,728.04
DE,1Q560,1000,,0100,2025,08,6,67.01
DE,1SKH0,1000,,0432,2025,08,4,13.48
AT,11800,1000,,0192,2025,08,1,62.45
DE,1MS9A,1104,,0139,2025,08,19,10141.26
DE,1MS9A,1101,,0076,2025,08,8,150.61
DE,1NS90,1001,,0634,2025,08,2,551.39
DE,1N550,1001,,0478,2025,08,4,71.52
DE,1N700,1000,,0008,2025,08,2,49.53
DE,1P620,1000,,0223,2025,08,3,26.87
AT,10000,1000,,0508,2025,08,1,72.69
DE,1P130,1000,,0709,2025,08,5,933.49
AT,10000,1100,,0615,2025,08,2,88.34
DE,1P59B,1001,,0567,2025,08,2,388.35
DE,1Q560,1000,,0223,2025,08,2,34.26
DE,1P7B0,1000,,0448,2025,08,4,434.85
DE,1MS9A,1101,,0654,2025,08,1,80.64
DE,1N5C0,1000,,0219,2025,08,0.5,76.6
AT,11400,1101,,0444,2025,08,1,28.25
DE,1P130,1000,,0532,2025,08,1,37.26
DE,1SA90,1100,,0081,2025,08,1,2.24
DE,1MS9A,1104,,0624,2025,08,9,3452.87
DE,1MS9A,1107,,0616,2025,08,12,970.67
DE,1MS9A,1107,,0113,2025,08,67,2762.32
DE,1MS9A,1101,,0457,2025,08,58,1838.56
DE,1SA90,1000,,0553,2025,08,4,602.33
DE,1VRJ0,1000,,0187,2025,08,14,168.8
DE,1V7A0,1000,,0487,2025,08,4,16.98
DE,1VDJ0,1000,,0358,2025,08,2,87.59
DE,1VPJ0,1109,,0457,2025,08,1,23.22
DE,1P620,1000,,0018,2025,08,6,21.54
DE,1N550,1000,,0046,2025,08,1,549.99
DE,1P7B0,1000,,0060,2025,08,2,696.06
DE,1V830,1000,,0449,2025,08,2,59.36
DE,1NPK0,1100,,0102,2025,08,1,10.45
DE,1W1B0,1001,,0458,2025,08,1,20.92
DE,1SB10,1000,,0219,2025,08,0,0
DE,1Q560,1001,,0489,2025,08,6,332.56
DE,1MS9A,1107,,0425,2025,08,0,0
DE,1P130,1000,,0271,2025,08,1,3033.59
DE,1N6G0,1100,,0016,2025,08,1,92.72
DE,1NS90,1000,,0516,2025,08,2,2.43
DE,1P59B,1000,,0223,2025,08,3,35.75
DE,1P59B,1100,,0087,2025,08,2,277.71
DE,1VPJ0,1000,,0612,2025,08,1,158.01
DE,1MS9A,1104,,0710,2025,08,1,1.79
DE,1Q650,1001,,0501,2025,08,4,65.25
DE,1VPJ0,1109,,0177,2025,08,1,1.35
DE,1VDJ0,1000,,0030,2025,08,1,4.32
DE,1P700,1000,,0606,2025,08,1,42.74
DE,1Q650,1000,,0087,2025,08,1,110.4
DE,1V830,1000,,0517,2025,08,1,8.1
DE,1MS8B,1109,,0193,2025,08,1,147.59
DE,1N6G0,1000,,0144,2025,08,1,720
DE,1MS9A,1107,,0514,2025,08,8,236.15
DE,1V860,1001,,0385,2025,08,1,25.07
DE,1SA90,1100,,0486,2025,08,3,5.71
DE,1MS9A,1104,,0186,2025,08,6,267.29
DE,1Q650,1000,,0385,2025,08,5,133.06
DE,1P59B,1001,,0500,2025,08,20,48.29
DE,1SA90,1100,,0558,2025,08,4,89.52
DE,1VPJ0,1000,,0626,2025,08,1,115.39
DE,1MS9A,1104,,0087,2025,08,8,976.09
DE,1P59B,1000,,0105,2025,08,0,0
DE,1MS9A,1101,,0024,2025,08,2,1369.04
DE,1P700,1000,,0501,2025,08,5,126.67
DE,1VPJ0,1000,,0002,2025,08,64,4608.38
DE,1VDJ0,1000,,0454,2025,08,6,526.75
DE,1P700,1000,,0453,2025,08,4,476.98
DE,1P620,1000,,0056,2025,08,18,286.93
DE,1P59B,1001,,0113,2025,08,4,114.7
DE,1Q650,1000,,0201,2025,08,43,219.89
DE,1MS8A,1000,,0650,2025,08,1,66.28
DE,1V860,1100,,0507,2025,08,1,35.08
DE,1N6G0,1000,,0483,2025,08,1,65.89
DE,1VPJB,1000,,0003,2025,08,6,45.53
DE,1P130,1000,,0604,2025,08,1,427.16
DE,1MS8A,1000,,0482,2025,08,6,147.65
DE,1Q5E0,1000,,0069,2025,08,25,2148.31
DE,1P620,1000,,0512,2025,08,1,25.13
DE,1P7B0,1000,,0063,2025,08,4,36.46
DE,1N5C0,1000,,0069,2025,08,14,1175.2
DE,1W1B0,1000,,0074,2025,08,4,394.21
DE,1W1B0,1100,,0119,2025,08,-1,-68.43
AT,11300,1000,,0488,2025,08,1,11.8
DE,1MS9A,1103,,0608,2025,08,2,118.37
DE,1NPK0,1000,,0445,2025,08,2,9.98
DE,1MS9A,1103,,0132,2025,08,1,14.9
AT,20500,1000,,0084,2025,08,2,100.34
DE,1N6G0,1000,,0136,2025,08,2,222.54
DE,1P7B0,1001,,0507,2025,08,2,335.98
DE,1W1B0,1000,,0149,2025,08,3,113.37
DE,2V255,1100,,0451,2025,08,1,10.01
DE,1V860,1000,,0146,2025,08,1,244.41
DE,1W25A,1000,,0132,2025,08,18,309.04
DE,1V860,1000,,0022,2025,08,182,320.61
DE,1Q650,1000,,0205,2025,08,8,152.32
DE,1P59B,1000,,0109,2025,08,26,331.85
DE,1N550,1100,,0102,2025,08,12,127.51
DE,1Q560,1000,,0570,2025,08,2,242.88
DE,1N6G0,1100,,0482,2025,08,1,6.1
AT,11400,1000,,0557,2025,08,2,6.36
DE,1VPJ0,1001,,0435,2025,08,2,181.52
DE,1W25A,1000,,0102,2025,08,50.25,491.4
DE,1N700,1000,,0141,2025,08,3,129.64
AT,10000,1100,,0358,2025,08,2,60.98
DE,1SKH0,1000,,0149,2025,08,1,46.65
DE,1MS9A,1107,,0402,2025,08,3,1094.22
DE,1W220,1001,,0119,2025,08,1,82.97
AT,11800,1000,,0068,2025,08,10,613.01
DE,1V860,1105,,0078,2025,08,1,226.33
DE,1SA90,1001,,0453,2025,08,1,31.4
DE,1Q560,1001,,0161,2025,08,9,69.61
DE,1MS9A,1103,,0477,2025,08,1,114.19
DE,1SC90,1109,,0025,2025,08,1,137.56
DE,1N550,1100,,0591,2025,08,10,19.31
DE,1W25A,1000,,0446,2025,08,6,67.38
DE,1MS8B,1101,,0756,2025,08,1,207.9
DE,1P6C0,1001,,0508,2025,08,1,92.83
DE,1Q560,1001,,0459,2025,08,6,252.51
DE,1MS8A,1000,,0018,2025,08,2,108.47
DE,1Q560,1001,,0285,2025,08,3,54.06
DE,2V255,1000,,0465,2025,08,2,138.46
DE,2V127,1000,,0500,2025,08,11,11.91
DE,2V255,1000,,0202,2025,08,1,117
DE,1V7F0,1000,,0512,2025,08,3,77.63
DE,1NPK0,1001,,0025,2025,08,1,261.51
DE,1N550,1108,,0177,2025,08,2,25.68
DE,1VPJB,1001,,0500,2025,08,1,3.62
DE,1VPJ0,1100,,0059,2025,08,1,211.05
DE,1Q560,1100,,0053,2025,08,1,61.6
DE,1VPJ0,1100,,0172,2025,08,4.5,28.13
AT,11400,1109,,0084,2025,08,2,17.56
DE,1MS9A,1101,,0107,2025,08,17,601.8
DE,1NS90,1000,,0457,2025,08,18,434.56
DE,1Q5E0,1001,,0113,2025,08,3,89.89
DE,1P130,1000,,0457,2025,08,4,132.57
DE,1W220,1000,,0063,2025,08,3,79.72
CH,55200,1000,,0097,2025,08,1,24.62
DE,1VRJ0,1000,,0668,2025,08,1.2,9.19
DE,1SA90,1000,,0082,2025,08,12,26.77
DE,1Q5E0,1001,,0459,2025,08,5,178.67
DE,1MS9A,1106,,0487,2025,08,10,100.57
DE,1NPK0,1100,,0063,2025,08,2,45.55
DE,1SA90,1000,,0060,2025,08,2,313.86
DE,1P130,1100,,0011,2025,08,1,35.36
DE,1VRJ0,1000,,0010,2025,08,1,194.75
DE,1N550,1104,,0074,2025,08,1,30.6
DE,1SA90,1000,,0409,2025,08,1,1286.95
DE,1W220,1000,,0084,2025,08,3,22.91
DE,1V860,1100,,0358,2025,08,1,17.78
DE,1N6G0,1000,,0193,2025,08,17,2911.94
DE,1V830,1001,,0011,2025,08,2,78.77
DE,1MS9A,1107,,0120,2025,08,152,42771.62
AT,11800,1000,,0457,2025,08,8,222.19
DE,1Q5E0,1000,,0513,2025,08,1,46.36
DE,1Q560,1000,,0456,2025,08,1,783.52
DE,1V830,1000,,0186,2025,08,5,291.7
DE,1N550,1108,,0505,2025,08,1,19.9
AT,10000,1100,,0455,2025,08,6,320.44
DE,1N550,1100,,0409,2025,08,1,1498.02
DE,1V830,1000,,0087,2025,08,3,268.56
DE,1MS9A,1104,,0021,2025,08,6,23.95
DE,1Q650,1100,,0019,2025,08,1,59.23
DE,1P6C0,1000,,0408,2025,08,1,364.71
AT,11800,1000,,0480,2025,08,1,9.25
CH,55200,1000,,0039,2025,08,1,64.83
AT,11800,1000,,0513,2025,08,2,61.02
DE,2V255,1000,,0192,2025,08,6,776.75
DE,1Q5E0,1100,,0103,2025,08,1,90.13
DE,1V860,1100,,0011,2025,08,3,40.77
DE,1NPK0,1001,,0219,2025,08,1,153.88
AT,11300,1001,,0608,2025,08,1,38.68
DE,1SC90,1000,,0107,2025,08,1,48.13
DE,1V7F0,1000,,0131,2025,08,1,83.62
DE,1P620,1001,,0624,2025,08,1,439.93
DE,1N6G0,1100,,0019,2025,08,1,23.27
DE,1Q560,1000,,0604,2025,08,0,0
AT,10000,1000,,0052,2025,08,4,2552.4
DE,1Q560,1001,,0015,2025,08,1,32.91
DE,1P700,1000,,0455,2025,08,26,1426.75
DE,1MS8B,1000,,0285,2025,08,13,244.9
AT,20500,1000,,0522,2025,08,18.8,217.13
DE,1MS9A,1107,,0481,2025,08,36,2235.75
AT,11300,1000,,0285,2025,08,16,302.74
DE,1P59B,1000,,0501,2025,08,1.53,53.79
AT,11400,1101,,0457,2025,08,2,51.99
DE,1MS8A,1001,,0567,2025,08,1,176.85
DE,1Q5E0,1001,,0483,2025,08,1,68.44
DE,1N550,1107,,0087,2025,08,5,852.56
DE,1N6G0,1000,,0634,2025,08,1,370.29
DE,1P130,1000,,0082,2025,08,1,10.06
DE,1P59B,1000,,0426,2025,08,1,428.96
DE,1V860,1100,,0161,2025,08,1,8.81
DE,1P130,1100,,0081,2025,08,1,5.27
DE,1SKH0,1000,,0021,2025,08,1,29.62
DE,1N550,1108,,0465,2025,08,8,388.39
DE,1N550,1000,,0459,2025,08,15,59.8
DE,1NS90,1100,,0123,2025,08,13,51.33
DE,1P7B0,1000,,0570,2025,08,3,193.47
DE,1V860,1101,,0063,2025,08,1,6.61
DE,1W25A,1000,,0016,2025,08,3,63.91
DE,1VPJ0,1001,,0148,2025,08,1,110.36
AT,11300,1000,,0459,2025,08,1,57.52
AT,20500,1000,,0547,2025,08,1,53.17
DE,1MS9A,1107,,0137,2025,08,3,14
DE,1NS90,1100,,0060,2025,08,1,57.69
DE,1VDJ0,1000,,0054,2025,08,20,143.31
DE,1MS9A,1101,,0385,2025,08,13,325.88
DE,1N550,1108,,0132,2025,08,48,914.32
DE,1MS9A,1107,,0122,2025,08,11,425.61
DE,1P7B0,1001,,0102,2025,08,1,12.43
DE,1P59B,1001,,0286,2025,08,1,830.57
DE,1MS9A,1104,,0223,2025,08,3,34.71
AT,11800,1000,,0036,2025,08,1,197.66
DE,1SA90,1100,,0197,2025,08,1,117.62
DE,1SC90,1001,,0286,2025,08,3,1196.19
DE,1N550,1100,,0590,2025,08,1,11.45
DE,1N550,1100,,0453,2025,08,1,87.17
DE,1W25A,1000,,0192,2025,08,3,452.17
DE,1SA90,1109,,0021,2025,08,1,10.04
DE,1VPJ0,1001,,0102,2025,08,11,101.53
DE,1P620,1000,,0052,2025,08,1,465.17
DE,1V830,1000,,0006,2025,08,5,92.63
DE,1N6G0,1000,,0009,2025,08,1,60.58
DE,1P620,1000,,0550,2025,08,11,9.74
DE,1VRJ0,1000,,0068,2025,08,2,115.48
DE,1MS9A,1101,,0631,2025,08,1,22.97
DE,1VPJB,1000,,0517,2025,08,1,8.1
DE,1V7F0,1000,,0041,2025,08,1,127.64
DE,1V8A0,1001,,0465,2025,08,1,22.07
DE,1VPJ0,1109,,0500,2025,08,1,82.24
DE,1NPK0,1100,,0020,2025,08,1,49.48
DE,1P620,1100,,0141,2025,08,1,24.56
DE,1W220,1001,,0433,2025,08,1,261.66
DE,1P7B0,1001,,0435,2025,08,1,23.3
DE,1W220,1001,,0016,2025,08,5,196.44
DE,1V830,1000,,0427,2025,08,2,481.09
DE,1V860,1101,,0427,2025,08,2,555.6
DE,1V830,1000,,0445,2025,08,2,1.56
DE,1P620,1000,,0055,2025,08,9,120.66
DE,1N550,1107,,0165,2025,08,2,655.07
DE,1VPJ0,1000,,0636,2025,08,1,118.51
DE,1SA90,1109,,0028,2025,08,1,216.95
DE,1VRJ0,1001,,0455,2025,08,7,184.02
DE,1N700,1000,,0053,2025,08,3,208.71
DE,1MS9A,1101,,0192,2025,08,2,274.43
DE,1SC90,1000,,0006,2025,08,6,92.86
AT,11800,1000,,0757,2025,08,4,28.8
DE,1N550,1104,,0508,2025,08,1,202.6
DE,1N550,1109,,0457,2025,08,1,22.43
DE,1VRJ0,1001,,0087,2025,08,1,87.79
DE,1V830,1000,,0519,2025,08,2,761.91
DE,2V255,1100,,0606,2025,08,1,103.86
DE,1P7B0,1000,,0566,2025,08,1,423.29
DE,1W1B0,1001,,0459,2025,08,1,43.29
DE,1MS8A,1000,,0712,2025,08,14.15,167.89
DE,1Q560,1000,,0571,2025,08,1,540.3
DE,1V8A0,1000,,0016,2025,08,3,65.49
DE,1NS90,1000,,0435,2025,08,20,338.19
DE,2V255,1100,,0500,2025,08,8,73.56
DE,2V254,1000,,0501,2025,08,10.1,316.09
DE,1Q650,1000,,0451,2025,08,1,78.54
DE,1MS9A,1104,,0083,2025,08,14,201.1
DE,1N5C0,1000,,0757,2025,08,1,4.49
DE,1W1B0,1109,,0408,2025,08,1,427.14
DE,1W25A,1000,,0486,2025,08,11,143.81
DE,1P700,1000,,0136,2025,08,1,225.27
DE,1N6G0,1000,,0121,2025,08,3,62.49
DE,1Q650,1000,,0482,2025,08,2,23.86
DE,1MS8B,1000,,0054,2025,08,5,37.24
DE,1NS90,1000,,0076,2025,08,1,38.8
DE,1W1B0,1001,,0508,2025,08,1,76.95
DE,1V860,1101,,0052,2025,08,1,354.43
DE,1SA90,1000,,0172,2025,08,58.15,363.59
DE,1N6G0,1000,,0406,2025,08,1,83.46
DE,1N6G0,1001,,0500,2025,08,19,43.37
DE,1MS9A,1104,,0553,2025,08,17,2264.88
DE,1N550,1001,,0403,2025,08,1,29.89
DE,1MS8A,1100,,0016,2025,08,2,113.8
DE,1P700,1000,,0223,2025,08,1,11.57
DE,1Q560,1000,,0483,2025,08,1,61.63
DE,1NS90,1001,,0567,2025,08,1,342.34
DE,1SA90,1000,,0322,2025,08,2,119.17
DE,1SA90,1100,,0517,2025,08,1,8.1
DE,1Q560,1001,,0127,2025,08,1,199.88
DE,1MS8A,1001,,0401,2025,08,1,809.38
DE,1MS9A,1104,,0615,2025,08,1,45.04
DE,1N550,1100,,0187,2025,08,8,38.48
DE,1V8A0,1000,,0464,2025,08,3,218.71
DE,1VPJ0,1001,,0405,2025,08,1,578.55
DE,1V860,1101,,0617,2025,08,2,334.22
DE,1P130,1001,,0139,2025,08,2,990.64
DE,1VRJ0,1000,,0459,2025,08,14,49.25
AT,10000,1000,,0400,2025,08,1,165.66
DE,1P620,1000,,0551,2025,08,4.35,116.85
DE,1N550,1107,,0039,2025,08,1,54.78
DE,1SKH0,1100,,0457,2025,08,3,86
DE,1SKH0,1000,,0454,2025,08,1,120.42
DE,1VDJ0,1000,,0512,2025,08,1,29.69
DE,1MS9A,1104,,0036,2025,08,1,226.5
DE,1N700,1000,,0108,2025,08,2,71.11
DE,1VRJ0,1001,,0626,2025,08,1,370.9
DE,1V830,1000,,0102,2025,08,163,1512.38
DE,1P620,1000,,0487,2025,08,24,79.08
DE,1MS9A,1107,,0254,2025,08,12,112.8
DE,1MS9A,1107,,0286,2025,08,16,8916.45
DE,1NS90,1001,,0501,2025,08,8,308.03
AT,11800,1000,,0139,2025,08,4,2111.66
DE,1N6G0,1000,,0488,2025,08,19,574.51
DE,1N550,1000,,0105,2025,08,3,1045.69
DE,2V254,1000,,0008,2025,08,1,210.93
DE,1N550,1108,,0526,2025,08,-1,-74.87
DE,1W220,1001,,0109,2025,08,1,14.44
AT,10000,1000,,0634,2025,08,2,456.19
DE,1V7F0,1001,,0430,2025,08,1,182.04
DE,1W220,1000,,0074,2025,08,1,52.55
DE,1P59B,1000,,0102,2025,08,109,1092.77
DE,1W1B0,1000,,0558,2025,08,14,291.26
DE,1V860,1000,,0522,2025,08,70,764.4
DE,1P130,1000,,0026,2025,08,40,434.8
DE,1Q560,1000,,0488,2025,08,5,71.76
DE,1P700,1000,,0470,2025,08,6,246.64
DE,1MS9A,1104,,0482,2025,08,26,528.4
DE,1Q5E0,1000,,0132,2025,08,27,599.94
DE,2V419,1000,,0193,2025,08,2,356.68
DE,1P130,1000,,0123,2025,08,20,41.54
AT,20500,1109,,0123,2025,08,5,10.4
DE,1MS9A,1107,,0038,2025,08,1,7.99
CH,55200,1000,,0002,2025,08,8,837.6
DE,1P59B,1109,,0505,2025,08,1,19.9
AT,10000,1000,,0015,2025,08,1,35.08
DE,1P59B,1000,,0408,2025,08,3,1347.6
AT,11400,1100,,0558,2025,08,1,9.1
AT,11400,1000,,0161,2025,08,2,51.82
DE,1N550,1109,,0590,2025,08,1,11.45
DE,1Q5E0,1000,,0432,2025,08,8,55.09
DE,1V7A0,1000,,0523,2025,08,6,169.43
DE,1N700,1000,,0052,2025,08,1,495.37
DE,1N700,1100,,0512,2025,08,1,25.13
DE,1N550,1001,,0522,2025,08,1,10.46
DE,1SA90,1000,,0514,2025,08,1,28.24
DE,1V860,1101,,0125,2025,08,1,162.86
DE,1MS9A,1107,,0175,2025,08,1,571.78
DE,1P6C0,1000,,0205,2025,08,1,24.55
DE,1SA90,1000,,0022,2025,08,405,868.19
DE,1N550,1107,,0508,2025,08,3,536
DE,1SC90,1001,,0026,2025,08,1,40.56
DE,1MS8A,1100,,0455,2025,08,2,265.24
DE,1MS9A,1107,,0571,2025,08,2,1017.03
DE,2V127,1000,,0477,2025,08,4,488.32
DE,2V255,1000,,0487,2025,08,10,48.06
DE,1MS9A,1104,,0025,2025,08,2,190.72
DE,1N550,1108,,0172,2025,08,11.5,1419.5
CH,55200,1000,,0460,2025,08,2,407.64
DE,1N5C0,1000,,0121,2025,08,1,23.09
DE,1P59B,1000,,0301,2025,08,1,3926.16
DE,1V7F0,1001,,0458,2025,08,1,12.35
AT,11300,1001,,0489,2025,08,1,64.36
DE,1MS8A,1000,,0468,2025,08,1,74.71
DE,1MS8A,1000,,0171,2025,08,2,31.81
DE,1MS8A,1000,,0205,2025,08,1,24.55
DE,1MS8A,1000,,0062,2025,08,2,40.6
DE,1MS8B,1000,,0707,2025,08,1,668.28
DE,1MS8A,1000,,0705,2025,08,1,23.01
DE,1SA90,1000,,0403,2025,08,1,139.01
DE,1P620,1000,,0446,2025,08,2,22.46
DE,1VPJ0,1000,,0558,2025,08,11,230.38
DE,1P130,1000,,0149,2025,08,3,109.55
DE,1MS8A,1000,,0141,2025,08,3,257.13
DE,1Q5E0,1000,,0011,2025,08,6,109.47
DE,1N550,1107,,0100,2025,08,12,134.71
DE,1N700,1001,,0617,2025,08,1,140.64
DE,1V860,1000,,0435,2025,08,4,110.38
DE,1N700,1100,,0558,2025,08,1,28.36
DE,1MS9A,1103,,0109,2025,08,1,65.55
AT,11400,1000,,0286,2025,08,1,386.44
DE,1MS8B,1000,,0753,2025,08,1,3.91
AT,20500,1000,,0453,2025,08,2,219.48
DE,1MS9A,1107,,0033,2025,08,19,2585.97
DE,1V860,1001,,0401,2025,08,2,1293.74
DE,1Q560,1000,,0006,2025,08,6,112.04
DE,1P7B0,1000,,0108,2025,08,2,71.11
DE,1Q5E0,1000,,0006,2025,08,4,89.46
DE,1MS8A,1109,,0055,2025,08,1,7.9
DE,1MS8A,1000,,0138,2025,08,3,44.26
DE,1P700,1000,,0172,2025,08,15,117.22
DE,1MS8A,1101,,0015,2025,08,2,48.4
DE,1MS9A,1105,,0457,2025,08,1,53.04
DE,1N550,1107,,0092,2025,08,1,3120.89
DE,1N550,1109,,0063,2025,08,1,15.23
DE,1MS9A,1107,,0542,2025,08,4,931.2
DE,1NPK0,1000,,0068,2025,08,12,762.58
AT,20500,1000,,0056,2025,08,7,142.5
DE,1W1B0,1000,,0069,2025,08,20,1733.55
DE,1N5C0,1000,,0487,2025,08,19,95.99
DE,1N550,1100,,0508,2025,08,2,330.01
DE,1SA90,1000,,0143,2025,08,16,150.8
DE,1P130,1001,,0172,2025,08,3,18.76
DE,1VPJ0,1109,,0755,2025,08,1,5.31
DE,2V255,1000,,0053,2025,08,2,99.89
DE,1MS9A,1104,,0761,2025,08,1,10.12
DE,1N550,1100,,0083,2025,08,2,24.94
DE,1N550,1104,,0139,2025,08,2,1018.83
DE,1V7F0,1001,,0403,2025,08,2,243.66
DE,1SA90,1000,,0482,2025,08,2,706.87
AT,11800,1000,,0507,2025,08,1,112.66
DE,1SC90,1000,,0458,2025,08,1,57.81
AT,11400,1109,,0590,2025,08,1,11.52
DE,1N6G0,1000,,0022,2025,08,1033,2280.25
AT,11400,1109,,0612,2025,08,1,10.21
DE,1P6C0,1000,,0059,2025,08,2,121.02
DE,1N550,1001,,0069,2025,08,2,191.44
DE,1SA90,1000,,0059,2025,08,10,1494.06
DE,1N550,1108,,0512,2025,08,2,71.27
DE,1SA90,1000,,0547,2025,08,1,52.34
DE,2V255,1000,,0063,2025,08,6,90.09
AT,20500,1109,,0116,2025,08,6,14.36
DE,1VPJ0,1100,,0055,2025,08,3,18.71
DE,1P6C0,1000,,0055,2025,08,4,56.61
DE,1V830,1100,,0008,2025,08,1,233.7
AT,10000,1100,,0559,2025,08,1,20.35
AT,20500,1000,,0489,2025,08,2,4.9
DE,1NS90,1000,,0634,2025,08,1,274.9
DE,1Q560,1000,,0017,2025,08,1,24.54
DE,1Q560,1000,,0285,2025,08,25,459.04
DE,1NS90,1000,,0704,2025,08,53,217.3
DE,1N550,1000,,0081,2025,08,3,37.1
DE,1N550,1108,,0161,2025,08,6,468.42
AT,20500,1000,,0020,2025,08,1,76.13
DE,1SC90,1000,,0193,2025,08,6,834.93
DE,1W220,1100,,0136,2025,08,1,97.5
AT,20500,1000,,0430,2025,08,1,261.03
DE,2V127,1000,,0037,2025,08,1,89.07
DE,1P7B0,1001,,0501,2025,08,4,75.96
DE,1W220,1000,,0606,2025,08,1,16.15
DE,1W220,1101,,0063,2025,08,1,28.09
DE,1Q560,1100,,0187,2025,08,6,54.45
DE,1Q650,1000,,0517,2025,08,2,16.2
DE,1N6G0,1000,,0453,2025,08,2,139.81
AT,10000,1100,,0069,2025,08,1,128.94
DE,1MS9A,1107,,0385,2025,08,389,9805.42
DE,1Q560,1000,,0506,2025,08,1,157.01
DE,1N700,1100,,0437,2025,08,1,4.58
DE,1P59B,1000,,0709,2025,08,2,400.98
DE,1P700,1000,,0012,2025,08,0,0
DE,1P130,1100,,0517,2025,08,3,24.3
DE,1V830,1000,,0562,2025,08,1,406.56
DE,1V860,1100,,0512,2025,08,1,33.12
DE,1P59B,1001,,0502,2025,08,1,392.19
DE,1N6G0,1100,,0054,2025,08,2,6.85
DE,1VDJ0,1000,,0022,2025,08,444,942.83
DE,1W25A,1000,,0002,2025,08,36,2670.43
DE,1Q5E0,1000,,0026,2025,08,42,321.97
DE,1VPJ0,1000,,0285,2025,08,33,612.37
DE,1V830,1000,,0016,2025,08,13,294.17
DE,1W25A,1000,,0124,2025,08,3,229.37
DE,1MS9A,1101,,0053,2025,08,4,628.82
AT,11800,1000,,0141,2025,08,7,417.01
